"ID","click"
"34-6997bd5fc056431ab8155ea3cf3fc487",0
"34-d1075dd507f34c8f9a69e660b1dcb1bd",0
"34-cd0bb73727284a51ba4858ec927c55cb",1
"10-66B6985B8B9854CC332EC441E733D717",0
"34-7d2187154eaa4bbe9aa33f18d3928265",0
"34-2c02cf8525004f77b76d951a3f3e34b0",1
"34-4edc987b1fcb43dd9bdcf7a3f2b2084f",1
"9-EB8BE9925E295C01D9898E2C4EDCC0ED",0
"140-C44CB7F9C2B554819DEC5AFF99618DB8",0
"34-533ea75f31a44b5097c587a4475a0d6b",0
"34-e30badbaa15d4c8196e1f4726d20a972",0
"34-f29fb35e34804b5392509a8219fc1f38",1
"10-A1251C8E6F13DF9ABD490C2613324A9D",0
"9-7F8FED9157AA93028F03A93FF74FA922",0
"34-bc275676b3044a9090a236774edf10ff",1
"34-3cd5ac8495f846e2a3dbd5e846b58080",0
"34-a39a103f321d4f93883fd72ac9d9d92a",0
"10-78FF49354652C53827ABB9E3DA69D9AB",0
"140-9806dc7747e811e6b52bbc764e20f9db",0
"10-19607E266CFD674ABD94A2CC2C5AC9A5",0
"9-3AEE1C7993C2FB9C8A4AF2C453B1DD19",0
"34-811abd7ba32748579ffc944834049808",0
"34-ed4a4e15be3c400781681ba6bce99413",0
"34-b0e5f14c27de463cad18d6cfa107385d",1
"34-d30109903d9f42e5a58f320100e9f5c3",0
"10-AF94CDDB75D22D9E0EFF60C64069C850",0
"9-37A40AE428E85F1E3BA60E76F2C17EA0",0
"34-54b412d93c31417990dedbbf0fcaa959",0
"10-EB2C2E206D4D60ED25FDE6A38D309766",0
"34-b89b1b504c414a8b94182f9d809cd24c",0
"34-be8753bd7f424e0d96d171413af23751",0
"34-d1a0627cc78d451cbef54b08a9aa592e",1
"34-39584187e827494fa37c2acc458ca3cd",1
"10-4CAD1FCA1B4475E16A49D82D2929CAFE",0
"34-8ca1a54dcca047ea835d51ec4ac8c82e",1
"140-85BA2826C5013D2DA45CB562BFB8E111",0
"140-1925EFD3FB7D28F9F2A4B570F8E6FFAE",0
"140-B4B2B337302683619B02CA5BC08D4329",0
"34-8ab442c10bb841c398e7bf393a55d5cb",0
"34-991215607e4e4dcf8b710000d42ca3b6",0
"10-81ED9A7686643E499FF5403C5DD60026",0
"10-33DDFA5735EE1540FDEF44954482D36C",0
"140-125EDE2BB293BF798E9F03BCE586779A",0
"34-b0959756b5144bd7a6d30f6c78cbb080",1
"34-dc67fed2e4b3413eabdce75625445303",0
"9-2DA5B9F73B4DEE081E945D579384D670",0
"34-509de42312214737a5fb759b41c4a459",0
"10-B7631735A4D2AF247004C79C91C40050",0
"34-39d64ed39771451182fe68b8e35c6fe8",0
"9-5B34D1E93697CA4F187DE4A288B0FD04",0
"34-e8536975f1804aad946df65840bb6521",1
"34-72473f9a78ea491c869f5f6d07d42e4c",0
"34-1d206cc12f7046968bf137277f897bc6",1
"9-C1E517791BC2E9E65FDA98B95DB82D51",0
"10-863BB7E2DC8323B774228AE6023B8FFA",0
"34-2ada8a04614b42b9a5cb40cd1c6b4f10",0
"34-c0e0af440503499c8052fc93bc815414",0
"34-3805104e1bc849e0bfdee56c3a6955c9",0
"34-bc4853c345da41c7a0cca7e15b7c8772",0
"34-9fe18bda320d4e26a826d8ee9292283e",0
"9-34F6B89A29DA7151E8DECAF32E87E23C",0
"10-4E226E2B770015ED420728C9F695F988",0
"34-549fb83ecc734b28b62f14210724f4dd",1
"9-9CFB3BD1284F6E4D2B9B2CC32AF4978B",0
"34-1a4474a61a574d33be3da1eac2766f19",0
"10-6A716FD1D27CBEB7BBB6065406E79FA8",0
"34-7baea9e8806241159c99afbf933fba35",1
"9-18E25982F7DAAF604DC6A6594869DC96",0
"9-236FB2343771C40A051840AF10BBEC12",0
"34-875146c63edd4c4bb8470f5424b6e6fb",0
"34-b670eb474387480eb475f8aa9d12fce1",0
"34-fc4fc7dbb1a84a849c47689edfaaa9e9",0
"10-CB12D289097654203EDA26B6500B31C5",0
"34-e03f4bd22fb64a908a585ad7e43dcc30",0
"34-0e7ac853d7304cd79bef67507ff8bc28",0
"9-A0CD99D23E31ECC411BDE8EBFE1D6469",0
"34-9645b86c31eb4cf69e28d47cf4c5efdd",0
"10-7BAD89E8B36027DDCD8B1F38F237D441",0
"34-07e775ff6dcd4275b6f807918b3f8dda",0
"9-9D4B63439E33F6AA48344AFB1179FA09",0
"34-9ec129d4b1254eb0ae840cecfd488561",0
"34-8eeec955ed214a8683a1a5cf32b7ceee",0
"10-DBEBBBAFC92068598627AAC56C27B893",0
"34-70b1d49034ac49dcb23a9cd320e94992",1
"10-AEB76915310147F441ED3F994DAAF586",0
"9-39C5AD9E7007B517BF26DAE4308CE65C",0
"9-713B99AED8FF891D29D48447B3C4E3F3",0
"34-46f59c3977554de48862318b0284a08b",0
"9-A9A8DF1516EF52FF616A107956EE3840",0
"34-80b6b5f130ea492b9498de7b731b663d",0
"34-c3a05e1613ec4c6481091072ef4cd477",0
"140-69222764C9B4084ABB90FA2B6629AD52",0
"34-b26b4791df494244a2084980a96ed1f0",0
"34-126fb5696ef14452b44345afafdea263",0
"34-63718b5841a9401d8deece8e0b753551",0
"9-E5179193D9BF99CC86FF1A15F1A61FDF",0
"10-60CA464E776A10D9EA9801287E914D71",0
"34-e6d616247e6e48f098d5e7236d94aeca",1
"10-82AFEF4C2ECE5E3BE94303737D43E960",0
"9-B2CD5DCE55AF4504FEFFFA3B2AA095E8",0
"10-72085F45EF0469C09B43468698F47F42",0
"9-A4C518DD7ED496AA100FA5B15181CCAB",0
"34-f472e276c16841eaa5baab1e54b37c51",0
"10-57EC6877B2FAD7691750E46B77AB8558",0
"10-5C666BF55ACA5E7A3A5DA39BE37AB041",0
"34-5ffde2c5439444c4a39200da2c2a64c8",0
"10-9EBDE231C0983CDF0055EC709BDD7ED9",0
"34-4b00e7fd46fb4f41ab1d61f382fc9f82",0
"34-1c880eb553f840d6975ac3d2e4ef41bd",0
"34-44b5ab9c9b13485f8f5a15612899bc3b",1
"140-BC213A8B630616D70CB72948841F6A87",0
"10-1615FF86D8475C35403CBB91948AF018",0
"34-c6bde3a3266a4dba955c3a8e953f45f6",1
"34-a04e42163fdb46c19dfb37f0ee5da0da",1
"34-6d6f6adb619c416d8610d172a38b816c",0
"9-841E6F5968CC95E45995908428CDFAA0",0
"140-930869DCFFE73B8594180B748033E37A",0
"34-74389758173e445bb7dd5edf0f6a01d4",0
"34-ca47c493783d470a870347e998833fa0",0
"10-901CDAE39FFB6C7C8D9410427C75F429",0
"10-1D704F15DC03B0686DAC33B81D6B28E7",0
"34-5988b524e662449ab1a4e67b298d3e64",0
"9-A5631CD63FD89EB78F1D4A5574B1AA6C",0
"34-964851fe5df34cd7808af67fd0065f8c",0
"9-92D9EB0D4A9911DAF52D135318355A0F",0
"34-f2090cf3e7fa4908a8b7ef208e25eeb3",1
"9-96333635F64AD8A1821E400D33356DFD",0
"10-C5A8165E29B04EF3E5E8E17293406527",0
"34-e4ce9898fa0941ecbf6f3bec3c4ce82d",1
"34-c20ba211e63f473cba3aacdf2209ae3d",1
"34-ea87dac9058142e299e7be5b2602f598",0
"34-3108335ce2354a3d891b1b5f9481719b",0
"34-f10fb0c965b64c7889221c329b7dcfbf",0
"34-4b8803cf7fef4a1085d89b87ef660cbd",1
"34-9ff539b70b634f4a82a26f53d1b8aba2",0
"9-BEE980B589C3111F7FD41C8FD68A5B3F",0
"10-4A316CE24018A4254F1F1E85B2EF8868",0
"34-b95f8a94d59c4e8885388ef8ef77d754",1
"9-F26701A34252D0852088552A344EF5D8",0
"34-5a8b0a47e6fa461ab6b019d0e12867fd",0
"34-7a3657e9afb148619ce5d52ac2e4c6c7",0
"34-7b978c5e9cbc4becb5be21d748956eaf",0
"10-4637622650C92A68C8675DE5F19249C8",0
"10-9D862A42B92915C86B071C6AF54DF56F",0
"34-d24af17218bc41d5996785f866c0bcbc",0
"34-93b95a8403eb43c98ac1a4b1a94165a8",1
"9-BBA7413A8F0FC9C1EB5988CA9FF49E98",0
"10-E54138B057992AE015123FC8F7044559",0
"10-856A6C4DE97C5F4150F2C2B9AC21EAA6",0
"34-b4ea9fa555744528a3503daca83663fc",0
"10-78BDAB29DD5EBB53A50E7AD6423D61B7",0
"10-15DA8446EFD9AAF2C46EEA2303B9DD97",0
"140-59C4B99C2D0DC8B2647C3DB13E6F9593",0
"34-d161045381c24e1e952190d42c90b4d7",0
"10-0B80FF711D50CA902959EA696752D034",0
"34-bc2933a47f6a4c91a95dd51465665461",0
"9-C2FE56AEB7BB8940BB65C0C9630AC9C6",0
"34-62d76d37f4714745b3ba4ff28f5f8cb2",0
"9-D1FB3B35F14D8F52D37A6339074A079E",0
"34-55d9d4d090ca402b9fdc5a68d897fd3a",1
"10-FE67D723524E2DCD0E4762BAC8C4F6D1",0
"34-c095052c8ae8485090da944682cc874d",1
"34-72fe8d427d774e87b9c906f95922664e",0
"140-6454840FB8EF35D7C7A1B32C79B959B2",0
"9-12ABCA9C12CDF175A8B4493642CAC447",0
"34-83a43e1edfff47d0b3db6efb95cd7747",1
"34-c74b6d623e934051b1618508b37dc35a",1
"10-50C08F8203B9F992E7608D79BE1BDB2A",0
"10-E271FF3A7ADD9F53D45D31BA821BE862",0
"9-BF99C44459949F9543346673AB833286",0
"10-B4E5F8726BEDF606174DAA0A7EA23D40",0
"140-7A1F555057B28A6D5FCA161E878B1D8A",0
"10-DEF06BBE5CE079F572666BF0CD31C06E",0
"10-5E6D0E0BBCA60D1D73FAF470842B28C1",0
"10-B49CF0365911028DAED317FF1002DF57",0
"10-52C27CFD6F64C4D408D77941D95CD86B",0
"34-2b884d1bf19b45449b71259ad3d6ae63",0
"10-0EB473E22390BB8EFF128EE2BCD058B9",0
"34-0516ad7e9d644c37aa52614abefc732b",1
"34-e2068ad0bd93445b834158fe5bdf5810",1
"9-F164FFBD5B2E3B05924105F34DFABE0C",0
"34-defff65fbf44499d857b1497cae88f23",0
"34-d3e65a3e89204fad821b943a58ec1f27",0
"9-623560BFA54987C509FCBC1ABF0650D6",0
"34-1d86b503fc8d4868b6c3255674d8c176",0
"9-6378ED10E0A1A579644FAB2278F78B6D",0
"34-9110bb7a49bd404687eef21d104d4bd5",1
"34-8e6c1d80ac3a4de89e3373e675694118",0
"34-17730059f3ab4ae3b1cf6cf073a9f82d",0
"10-256DC5CD04E68F51A33D68A3166754A4",0
"140-3D6E846F07DCE3C6CA179DAC780AC438",0
"34-53c2d16e8bb445e186af7851b289a754",0
"34-4739c5bc83cb40c3ab0eecbe8da658c7",0
"34-befe2a104d5c49f185f558061c86c3fb",1
"34-2d3173639b2a4a9a8179529676972d89",0
"34-981f5a0a2ade4de391777d1752685762",1
"34-8bd326018cda479c866d3e346a128d94",0
"34-15d1747950dd4fea95fe43e4fe9f9b26",0
"9-33CB302912549F056C18F4631E23A6D9",0
"34-53ce0f8dbd354249b5b14f647ba0e453",0
"34-e4880237207b47079d958358be76e7ec",1
"9-B14C3E2336B28701CEA04F46F4A86CE2",0
"34-fd6ddb8717dc4e4f863ed6662e2f44c6",1
"34-c2ea868a74564293a6b5aa53607ca5a3",0
"34-82727c8a70394ff7a027b5b9a1b8a449",0
"34-15df61b9b5264f89947115c1c5b2d445",1
"34-2c81800a6129465a9e7fcf65ec143c64",0
"34-ea3364f2fdac4decb841d741b10e1287",0
"34-2300023ec62e47519177c1657b84268e",0
"10-376F358CE323BF756B8C60AEC2C17267",0
"34-edd6d63161a74a099e67a2bc5c699bdd",0
"34-00e59dabd67e4f8bbde2a344334c9206",0
"34-333a44ef06df44198b0413138997cd3e",0
"34-14fb5f7834aa45b3bea858aa5426b801",1
"34-de93244af662479f9ef4fdd77a3ce4b2",0
"34-38ad9c9775f340f691dc6817e5a3dc17",0
"34-8699cd8a783a41a4b30e803af1753f62",0
"34-f84935ab267341cb9f3b722a4c5cc9ec",0
"34-b78ff63e60314fd29fd0826b12cc9669",0
"34-79709a5063d543798b6a525be2df6df4",1
"10-FF536DF94FCEA7BD81634F8A819087F9",0
"34-8c567fbb97264c719dbdc7c174bee05c",0
"34-f09add4178ca49e9b33542307251c71e",1
"9-4EF552D3B34944356B24C2C083BA8E4D",0
"34-aab5c1dc3bb24a11957e9fb91192dcdb",1
"34-c2467a599a464a37af99fe3bfc0bc680",1
"9-3D1F93375B76A3D5101FF1AFD527F6E9",0
"10-D4EDD96CA0BC150EC5D00BD378986EA4",0
"105-BA883F622B9F95538312B3BAFAA1085D",0
"34-705b40c8e8344c049ef9f0a3bae46f3f",0
"10-5B55766D83AF9FBC2E31F380B9734067",0
"9-662573B5240D35C34FF5B7BA3608D2C9",0
"140-01F9F5E82B1B9ABA06471BA8918F264A",0
"34-65d1afcf5af34301b3bd047be4c9faf6",1
"10-8C40B922908B6DCC96F68E5A6DFAA6D8",0
"34-a892479dc68d462fa5f5b21558f8f391",0
"34-ea2367ed639649dab3161755cb543bca",0
"10-F80991D74D9AC9A434F04365DA1660C3",0
"34-14228c9aa5e34dd0bccd41a3e1a82412",0
"9-33C83A096BB312A1916FA74FBAD07F07",0
"9-931E8B9FD6053B9467C14F03A9AE133A",0
"9-BEECC01DFA777D169BEC2A6F5827F75C",0
"10-FDD939605DE97256A84128324061005E",0
"34-cbc32565cd354d9da27e4497280c9d1e",0
"34-e552349fd3b04288be9f23e67bb48bc9",0
"10-7C808B1BCBDDACD3DF5B13B20C4E21E2",0
"140-AB683ED5B051F060C68FD33B9D5A2B12",0
"140-4E573435C41078005795D69060B7BD32",0
"34-da42f016af464f629a2e4aede25f42e6",0
"10-A10528EBC0374577BDCCDEA1370A32BA",0
"10-043AD946B5BDF64DCC903CC3770F7C83",0
"34-b7e2f0d4be8e462c97e9bb51f812e6ef",0
"10-360CA85A2C19D7ECEDD93213BDF6930D",0
"10-90EBC2FE5562D2AE2AAA41F101CFCD65",0
"34-966249ba093040fb9f42bed1d08da5d3",1
"9-E59333B44E468F6536ED0C7CD21C1D1E",0
"9-E5914DB81A5FF5CACB705132A9026414",0
"34-9942da082e434c89ab919f32bc10319e",0
"140-27210B97C107BA5F757A8697C4B3ABE3",0
"34-a47a17dedeaa48f69d6bb712287c42ec",0
"34-88a0e44b3b1b40f8bebefe2e8a651e9a",0
"140-B9D39ED3EE8787EB6EDE113E0C0F30CB",0
"34-5bf5ee046dfc4e4d8108e3bc975a8c3d",0
"34-f62c44945f6a41fe8d99d2c511182769",1
"34-8811be385fff4e368d3341fc546eb796",0
"10-1725FF61FD10EB5F2E926FA2509CDED2",0
"10-44CBC59C83ADADB1A2D83758411B5EEB",0
"34-8bad7b4617b34994bd5333208ffaa342",0
"34-9f1d08565ccc4da2a5bdfdf6af395564",0
"9-720AA2055CFAFBB9C40E77FC9AD662F9",0
"34-19b9837817fc449bacc2711f7cbee235",1
"9-AADB957BEA8B91E32543693120178884",0
"9-289518EF70BE925B69A429D2E1C53B9B",0
"10-4EFB1AED9C4985E16880CCDC2FAC0032",0
"34-5f1342ddd69d4bd7ade396acc0b3a186",0
"34-acc005d46a914c298f9d5bbef0da13d8",0
"140-A4975546D33CA65226F885CBF584C86D",0
"10-C31598420077A063443AF7A6CAB22B7A",0
"140-59E7F61B591B972E8C49C3AD79AF97FC",0
"140-380C09582458A0FBB5BFACE447740F84",0
"34-ce226a5f00bc4f62a539c09719ebac9c",0
"9-858143CB2EE31C8543A6766CAB60A77C",0
"34-ce7a7a1b191a4d92a6ccf233ee6f2a21",0
"140-89B1ACDA7A2FC30815C76632EB27B9A7",0
"10-951DE90AF9F03B8C21F8A29F07219CBE",0
"9-F497A1069A3889D6C801D4A3AEBD9518",0
"10-4EE2AC92210EDDAFB3E2D12AB8D24352",0
"10-6F1D63B5D4DCBFEC19C42D0F7B82393F",0
"10-AFCEC243578D978EA7AD9D3F32DE5B1E",0
"10-14713ACDCDD4E44485B656E7273F78D1",0
"10-78576E18681421B4CDEF6087F977B0E7",0
"10-A23BD1A732FBC54D41D7747B62B0D425",0
"9-85369317422ADEAB25ECE86CB41737C4",0
"34-c93bb84cb2d043599544d54772fbabcd",0
"10-056973305DE0958B220DE7633C0F47FC",0
"105-F842F15A9569CAE772AEFD119882B487",0
"34-fa148905de4c4b2883b059ad2d0fcfe1",0
"34-aea988c32e844ba397fdd256d9ab8b84",0
"34-2ac496e4182544b6893300175789d25c",0
"10-CF403D8060000E4407B16C6EA485D12B",0
"34-79f1ca74a7ad443d8ee03b57ce616980",0
"34-480ebfb7f48844ffa95ace686e931131",0
"34-6d4ddda2cf354f8a99cad07525b6cfe9",0
"9-16D840C8F09878BF0485FEFDB2C39E61",0
"34-d857793ac36e4af6a1494a09a6b5ef14",0
"34-dfef12f76ec34f8b939e6a1131d74adf",0
"10-DD657841DD7BEF4208FCFD87C8100F6B",0
"34-8b9bd89937b9432597c74c174e47f40e",0
"10-8D85B675B6348EC4213F6744D62CD5F4",0
"10-A0C44B4D6842541F9DCA2E2BA464AE7B",0
"9-4E96F3C84EACC6E7EE9277E057141B9C",0
"10-4582A75880F9BD5A070475811D780F28",0
"10-02C9F73F2BE72FE488E6C0A4A9F5B081",0
"34-6dc06c07baec49e18b84a13eadaa17bc",0
"10-A1AF6B8D9DB43F8E78FDFCB32BA7D550",0
"34-4c444e524bdb49c6985b0d6a30318d72",0
"34-5fe645e7e1ca4fdaa6528d6f100957c7",0
"34-bbaf2e7c0fbf4bad86eaba8608ec3524",0
"34-10f1e555eb9443cca0c1eaa8962668cb",0
"34-b169fe4573344ac3be562aafa75d9b58",0
"34-84dcb524bf184d4e9c453d172921ec79",0
"140-E6CEB1B888CF9565003FC419ED192F4B",0
"34-7f500cdd13ea49a680c4f793f7064f07",1
"9-28CFE918A5F331845DBBE4C2F829E924",0
"34-e838dc18f2354762b4b01264cab9de6d",0
"9-BBFB061528D491009192E1A58A6C0DCA",0
"34-06f1c764fd1349b1aa16582ed5d671f9",1
"10-EE38117F278D153E76717CD6B694A6F7",0
"34-58fe843189e24b1c995a49839686aae3",0
"9-145C49C2245BAC461510C8F7347E5EB7",0
"10-53E5BB96B7100B070AF7EB28C74A3F80",0
"140-A98B4362DBD1FBACD29CB320AB6A68E0",0
"34-5029224b7ac14d32917cd1fe5f316f38",1
"10-65EB4C4A7D90FCF110A5418AD9B2FFC4",0
"9-2BCDAEEB9E769B831782F080992CDB3C",0
"34-6f73ae9a34d2418eaf22ea7a5f4803a4",0
"34-d82de8fe07064f5eb34119f5dab2cbeb",0
"34-78d2626d2abf4dfe95cb5d29afc5c466",0
"34-a1d5462f41b44dbab02da8373d747cb7",0
"9-9C4336CFE17FDF2E89E269C4305FAF80",0
"34-b6b60b0b37b74a36bd9f26506b3491a5",0
"34-ea096dbebcc342c7946d911060508118",0
"34-fdca9d10d78747a6afc7f34b7b19e701",0
"34-2958e2559f28412b9a869548a08ba80f",0
"34-7798fb837826434e87a0cf88b2a7cc2f",0
"34-d70f9144088e49ac8cef2aa77713cc0c",0
"34-cb7e5b2a089e4e3ca699df255e9baf00",1
"34-8a247d5bf74245ccb8c98b2683ce328b",0
"34-054d62358d7449248517424ab886fbf0",1
"34-dd579dcdef144ee28a513daa68c944c8",0
"34-40592240dc1f43b7a08500fff6039f22",1
"34-1d4f4b28e58a4bc48a0ee2600bcdaab1",1
"34-442e9ae2121140eaa51bbf273d9d9220",0
"34-a9b279e0e1984fd3a68b5e9109fe37ab",1
"10-4414ABFD0F609ECDA967FC070D369384",0
"34-f2c0e47570f24ede9a07dabedb04083a",0
"34-cdce89dd7b2849a8a4d53fb79df2d0a5",1
"9-C41C939E4D6919AD5575E533E84E4F20",0
"10-EEB8B8F79B26BB5429920411037BEBC8",0
"9-A142D96769BEDC774BC68517D022AE0F",0
"34-1ea12b7fab7d48da8393a99bf185d643",0
"34-91af15294b2b45fe8c5aa9518722fa1c",1
"34-42b3032eb14d43648fe1082054c46ce9",0
"10-19DE82C36D920E698DDFCB8BE3D3BB53",0
"10-7CFE4E2B3FA183ADFC396CD620E7037F",0
"34-8d821d9058fa40f094fda7b8660ba8ee",1
"34-c69c929d2a2f48d89bcbc6c7093bd4d1",0
"9-03F08C6DC05D67CDE4E91B1D139E3B07",0
"10-51D659AD119F0017E0778ED2AE2A9230",0
"34-60fd99def911446c935b263b5fbe48c3",0
"9-875134BD1C94DE50D3311959ACF12D3E",0
"34-663db4fbe2a443de9dce5f510c519f2d",0
"9-B4B4D8ED9C46CF443F8C836C203B3A54",0
"34-349628252ea447a3853f08fac815e6c2",0
"34-cd5b93671ce54667bd421378ade01b98",0
"9-3BA1D5F3A8D5E11F0157B5D16B70CA98",0
"34-6c59762736a64452a4149b7af1c59d4c",0
"9-0D5D74DA40528CCFDCC45E1FA7D17C2A",0
"34-ce41dc355ae242db95547db313148e4e",1
"10-6F909BCDC1AACF39B29A3A48028F0A5B",0
"34-d210d7bb3f8f486f8e96556b99a96592",0
"34-4ed631c6c8804054bb423dcaa59e926a",1
"140-7ECDAF9424C0D76B9BB2A7F4AFDD12BB",0
"34-b9e43d5f9af844978a3b775227758b00",0
"9-2E2566310B98DD25B5D5CCE64E9DDA59",0
"34-6183a3c734f74ff7ad6585e58c1811e2",1
"34-e2529b32f66c45f49f0111296bf8457f",1
"34-eeb42eebf069414aabb4fad85fedb01c",1
"34-f48f469458ff4bff9c0c63e80533a3e0",1
"9-653291A6F6BE5BED66050A591C840E36",0
"34-50f2767cbe4f44738f27f147f3c65258",1
"10-69855D27325F31878961E7D9D02CF4CC",0
"34-f77123c6077047e4b58ab1bd10d15870",1
"9-124D5E076B02387D565E871CD0653017",0
"152-0F09D2FED73D2945386EE504006224C6",0
"140-512B43953149E7EE74C695E0E7220E20",0
"140-128848C33CB771DF36C7EFE4F1B54662",0
"34-22a90531ce4d4256aa63795021bc4a2c",0
"34-dc925e0d5b2141bc9e7cd3b50ab141e8",1
"9-5BBBE4272108891FB934708AC07C4E1A",0
"34-dc3e8f56e5f841f2b859263e32ef5f51",0
"34-6e8cfadcf7f94c208217fed2b3fc2a2d",0
"34-3df43f5cd0914e24ab5d16f48a0f1a06",1
"9-0EA84BFD3E83B18349ADD70F5D9A4FB5",0
"10-F8CC65C7410A21F9B39C2262F839C954",0
"140-2A8F199719816792BA5CF3514937EBED",0
"34-e169e03ddac54f67b52c2e437afe0d21",0
"9-D91A5777B6F324A74B7C35498E5D2051",0
"34-6e0df116e90e407fbef8e2f493a5d690",1
"34-669ec8c9ffd74440b75a0e3e552509f9",0
"34-e47fef6ed681435ab75bf16abdb6e00d",0
"34-1c9d112e2e6f4640a3c33c17c219ffca",0
"9-E92C0EEC214000B0BC269DC3B7777B03",0
"9-7DE187D598CC0D9377388D42BAF9DAE6",0
"105-194C2FCDA5BE0D72AD0812FF7E3DD7F7",0
"10-1BE4165FBFEBBC66E3C8FD2966E115A0",0
"140-4C5D85D471DEDB6A7D0BAA2E5B7CA76A",0
"10-BC72005C730470AE1D39675DE0ED257E",0
"34-8ce590981cb2408492cce9b593e8c391",0
"10-E96D722EA59FA17326176BCEC0D40A2A",0
"34-a4e3519b1e8e4ac9bd8c9926beb64313",1
"34-62baa316f99149cdb7ca438097c682d9",0
"34-85228968eb8247b39a61440c413eaabb",1
"9-385E25D8A4508992340AB0D75C4A7DBF",0
"34-1ed80757755b4c2386a41b7641a82e88",0
"10-CDA14F4EA12346E7D53DCBE758C6A923",0
"10-0152409AA86A601A6366B54DF4E42E7A",0
"34-a4e626a1208e448084ec26323a43a636",0
"34-84b1b4c9114547219c6883056df12617",0
"34-bc073a8f42f6497ca85c6a9bb8980e63",0
"34-2504fd89dfe24cf59d8162e2e3a6b093",1
"34-3d84a713b6e242b8bff56dff21b919f5",0
"9-2DC199833CEB4E6666206B12DA802F5D",0
"34-eebdcde90d304d33bcc49948c6a96fcb",0
"34-437f0f8ec4d24dbfb0ecb9c3dbadc68a",0
"34-5748063a6df44c8397d090edd0c402df",0
"34-70a28df8f58c420198fa436d7e0f88f0",0
"34-9a59f4cd41124792ba88362567f61a9f",0
"34-29268fd8c1a944aba7ceb77fc23409e5",0
"34-eafb81f37a2f425cb5805f4ca2d2f30d",0
"9-52EB99EDA099483F825E2CA42389C672",0
"34-f225cb0cf13a4fb6b8e977494c811b0d",0
"10-BBBEE37F54FB04ACEE367A4549316005",0
"34-99b745ad40ba471895c7df07061e288d",0
"34-1802b8dbca714e7faab13c1981cf2887",0
"34-e63b35cfc4d24b2f88bcac75d4e4cbdc",0
"34-a8de784018f744f1b6e1db8868fdf97d",0
"34-12343221af8b4e159e9e4d665c647907",0
"9-396D5FC6894B7DF446AFDDBB84BD2E5F",0
"10-40D48572AA8B9A3D419BC74D99264E9F",0
"9-77252DEE705E700C11748ED50D7C008E",0
"10-99826B58A36B05F4E7EA4CFE386A3CEE",0
"34-c6caee582a1e4a51be970c1da43e6a6d",1
"34-26e6ade550644836a3a61ad285cca79e",1
"34-847a98d67a1d4d76b649dbf16bad79f7",0
"10-4AD6ACA9ECBD109F7BBA3407335B6453",0
"34-202c77e1d959461396fc99a66b313645",1
"34-ab8756553d374cfc85461bd0e34e370a",1
"34-fa8034c85fc7430886f8aeaa411d5679",0
"34-d2232a0eeab84b1db07942a4c90c3d60",0
"34-67dc44403c954126b7ef9633620eec1a",0
"34-0039a09d3d0d457c80bb212e1152800a",1
"9-204DC5DA14A48F584E46F82A3D86F67A",0
"34-38dc91d9107b44ee860f91ec55547b00",1
"10-EDB4A094DE4C21439CF7DF66B22EA3EC",0
"9-36AFD419FA73973AAE9688FD43797F7C",0
"34-a6e07718673d42f4b12960edb5b857d0",0
"34-1b2e2ee7e32647579f241a9250c5d5c7",1
"10-93D6E3B7A7436CE8E04C33604D416D67",0
"9-BC2CEB2EA6D40C930BEB91452F2CB6B5",0
"34-d34b7a2ba30d4326b43dccf2b05d847b",1
"34-cc8f070412044a899a023cb52544aade",0
"34-3b3e7b15071d45cca572c3e13a0d7005",1
"10-B95D2BA1EDE08CF23916BEA328E6B234",0
"34-2474cf8690a845f29f600ffde8344c1d",1
"34-f6d3471b43eb481e871be04a9288cea2",0
"10-734CEF5845EB5A0E22264519AD01A416",0
"34-3747301e583146ef950ea2093aa766cf",0
"34-33d643da018e4633a92bae6d345a982a",0
"34-22dd558fc15d49f1b844ea8a3003ee6b",1
"140-79E07C318A88FD55E6D293D5FB013E76",0
"10-88DE3CB147B572515A5E32C721FE7EBD",0
"9-81A4C76789156FC38820F4232326F04E",0
"34-17c920161ff54539811f7c994bc3bbdd",1
"9-939012FA497964CBFB6ACB6073FA6C57",0
"10-926F8AB50DACFAF37F05C3857EEF2FFF",0
"34-5b248ebc7ba149aeb4eb21974275f0a2",0
"34-26cd748d129748ceb959117aaf81f67e",1
"9-426985BDD78A6D61488050528A03DA7A",0
"105-67F3D40494C5BCBE66E0AAFEE34194C9",0
"9-73DBAF2703C979CCD1D6053B7B5CAF17",0
"34-9ec2897d917c46b2809f928ba1065e40",1
"34-43e36d4d631f427bb28ca581f6cced7b",1
"34-2cfa24867e1648f5aba02c49178d4400",1
"34-b440920d86434ccb88264e918fb218e9",1
"10-F4C590851C7A3895AAE49D2DA38F9570",0
"9-108BE82F4D148B870FB0276093ACC7B4",0
"34-f327bc1646724ec1b8a94eb6a59131fe",1
"10-3513171CD987476D57059749C00658A9",0
"34-177f988be894462a910d40801659ab93",0
"34-80691f5189b044eaabedf1f6833c16d6",1
"34-2fffffe9446b4d958f3195fd387dc055",0
"9-7F4078036C70C7780C167A4CA82FDFA0",0
"10-DFE26F7F330A286AD360F274EDF8FD4E",0
"10-20A7C42C01A6D1815679B656BAEDD1F9",0
"140-2A1B330FACDADDBC4938F6CA65DC0675",0
"34-ae46cff5198f4beeb563edfbc67ddc96",0
"34-90dd862fdcaa4369bb8a39e660a42e77",0
